inkml_file_path,audio_file_path,latex_ground_truth,spoken_text
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/26_em_93.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/26_em_93.mp3,$4\times4+4-4 \!$,$4times4 plus 4 minus 4 !$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200922-949-30.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200922-949-30.mp3,\frac { - b + \sqrt { b ^ 2 - 4 a c } } { 2 a },fraction start minus b plus square root of start b to the power of 2 minus 4 a c end end start 2 a end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1553-184.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1553-184.mp3,{ { \sqrt { \int y dw } } ^ { \sqrt { \sigma } } + { \sqrt { \mbox { C } } } ^ { \mbox { k } } },start start square root of start integral from y dw end end to the power of start square root of start sigma end end plus start square root of start mbox start C end end end to the power of start mbox start k end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200925-1126-93.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200925-1126-93.mp3,{ { - B } + \int \pi dj },start start minus B end plus integral from pi dj end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_10_sub_17.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_10_sub_17.mp3,x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2},x sub start 1 end minus x sub start 2 end plus y sub start 1 end minus y sub start 2 end plus z sub start 1 end minus z sub start 2 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_1_sub_81.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_1_sub_81.mp3,\pi \int_c^d \{ g ( y ) \}^2 d y,pi integral from sub c to the power of d start g y end to the power of 2 d y
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/126_em_479.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/126_em_479.mp3,$sp_{t}$,$sp sub start t end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/76_rosario.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/76_rosario.mp3,$a = b \cos C + c \cos B$,$a equals b cos C plus c cos B$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire034-equation012.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire034-equation012.mp3,$10^m$,$10 to the power of m$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_12_sub_61.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_12_sub_61.mp3,\int \left( 2^{x} - 3 e^{x} \right) d x,integral from 2 to the power of start x end minus 3 e to the power of start x end d x
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200924-1312-236.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200924-1312-236.mp3,{ S } ^ { { \sigma \mbox { o } } },start S end to the power of start start sigma mbox start o end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire004-equation016.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire004-equation016.mp3,$189a_7a_4^2-315a_7a_5a_3+25a_5^3$,$189a sub 7a sub 4 to the power of 2 minus 315a sub 7a sub 5a sub 3 plus 25a sub 5 to the power of 3$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1553-200.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1553-200.mp3,\sqrt { { \mbox { g } + e } },square root of start start mbox start g end plus e end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire007-equation037.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire007-equation037.mp3,$\sum_{i=1}^n k_i=\sum_{j=1}^m q_j$,$ sum from sub start i equals 1 end to the power of n k sub i equals sum from sub start j equals 1 end to the power of m q sub j$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1253-250.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1253-250.mp3,\mbox { i },mbox start i end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_2_sub_15.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_2_sub_15.mp3,( x^3 - x^2 - x ) ( 2 x - 7 ),x to the power of 3 minus x to the power of 2 minus x 2 x minus 7
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_7_sub_51.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_7_sub_51.mp3,\lim_{x \rightarrow \frac{\pi}{2} + 0} \tan x = - \infty,limit as sub start x arrow fraction start pi end start 2 end plus 0 end tan x equals minus in fty
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/28_em_137.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/28_em_137.mp3,"$3, 4, 5, 6, \ldots$","$3, 4, 5, 6, ldots$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_0_sub_26.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_0_sub_26.mp3,x_1 \times x_2 \times x_3 \times x_4 = X,x sub 1 times x sub 2 times x sub 3 times x sub 4 equals X
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009212-1031-16.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009212-1031-16.mp3,\sin 5,sin 5
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/rit_42170_3.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/rit_42170_3.mp3,$ \frac {\log _ {2} x} {\log _ {2} e} + \frac {\log _ {2} x} {\log _ {2} 10} $,$ fraction start log sub start 2 end x end start log sub start 2 end e end plus fraction start log sub start 2 end x end start log sub start 2 end 10 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009213-139-224.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009213-139-224.mp3,\frac { { { - I } + \frac { \sigma } { \mbox { e } } } } { \left [ \phi \right ] },fraction start start start minus I end plus fraction start sigma end start mbox start e end end end end start [ phi ] end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire005-equation010.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire005-equation010.mp3,$((31 \div 52) - (21 \div 120)) \times 102 \geq 42$,$31 div 52 minus 21 div 120 times 102 geq 42$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_8_sub_41.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_8_sub_41.mp3,\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta},fraction start tan alpha minus tan beta end start 1 plus tan alpha tan beta end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire010-equation064.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire010-equation064.mp3,$s=(p_1+p_2)^2=(p_3+p_4)^2$,$s equals p sub 1 plus p sub 2 to the power of 2 equals p sub 3 plus p sub 4 to the power of 2$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1600.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1600.mp3,$\lim_{n \to \infty} | x_{n + 1} - x_{n} |$,$ limit as sub start n to in fty end | x sub start n plus 1 end minus x sub start n end |$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/form000-equation011.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/form000-equation011.mp3,$\{u\}$,$ start u end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1553-179.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1553-179.mp3,\sum { { S - \left ( \mbox { m } \right ) } },sum from start start S minus mbox start m end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire039-equation027.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire039-equation027.mp3,$\theta_{min}$,$theta sub start min end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/RIT_2014_96.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/RIT_2014_96.mp3,$ N + 233 = 236 $,$ N plus 233 equals 236 $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-131-80.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-131-80.mp3,\frac { 2 } { \sin I },fraction start 2 end start sin I end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009213-139-23.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009213-139-23.mp3,\left ( 2 \right ),2
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200922-947-40.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200922-947-40.mp3,11,11
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/31_em_197.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/31_em_197.mp3,$x^2-xy+xy-y^2$,$x to the power of 2 minus xy plus xy minus y to the power of 2$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1758.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1758.mp3,$\sqrt[5]{55}$,$ square root of [5] start 55 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire016-equation026.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire016-equation026.mp3,$f^{-1}(1)$,$f to the power of start minus 1 end 1$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/105_em_89.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/105_em_89.mp3,$P_f=p_c\times (1-o_i-o_t)+o_t$,$P sub f equals p sub ctimes 1 minus o sub i minus o sub t plus o sub t$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/rit_42155_0.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/rit_42155_0.mp3,$ x ^ {3} - 3 - \sqrt {3} $,$ x to the power of start 3 end minus 3 minus square root of start 3 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_7_sub_63.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_7_sub_63.mp3,\frac 1 a F ( a x + b ) + C,fraction 1 a F a x plus b plus C
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB2804.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB2804.mp3,$A ( x ) = \frac{1}{x} + \frac{1}{{x^{2}}} + B ( x )$,$A x equals fraction start 1 end start x end plus fraction start 1 end start start x to the power of start 2 end end end plus B x $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire019-equation034.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire019-equation034.mp3,$i = f(u)$,$i equals fu$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_0_sub_29.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_0_sub_29.mp3,x^{i + 2 j \times k^{3} - 2 \frac{j}{i}},x to the power of start i plus 2 j times k to the power of start 3 end minus 2 fraction start j end start i end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire053-equation029.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire053-equation029.mp3,$\lim_{n\rightarrow\infty} \frac{1}{n} \sum_{k=0}^{n-1} f(X_k)$,$ limit as sub start narrow in fty end fraction start 1 end start n end sum from sub start k equals 0 end to the power of start n minus 1 end fX sub k$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire002-equation069.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire002-equation069.mp3,$z_n = z - f(x_0 + \ldots + x_n)$,$z sub n equals z minus fx sub 0 plus ldots plus x sub n$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/rit_42160_3.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/rit_42160_3.mp3,$ \frac {2} {\frac {1} {x} + \frac {1} {y}} $,$ fraction start 2 end start fraction start 1 end start x end plus fraction start 1 end start y end end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/80_miguel.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/80_miguel.mp3,$\frac{1}{r^2} = \frac{1}{(R - m)^2} + \frac{1}{(R + m)^2}$,$ fraction start 1 end start r to the power of 2 end equals fraction start 1 end start R minus m to the power of 2 end plus fraction start 1 end start R plus m to the power of 2 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire035-equation051.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire035-equation051.mp3,$2^{(n-1)}$,$2 to the power of start n minus 1 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_24_sub_63.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_24_sub_63.mp3,\frac{1}{a} F \left( a x + b \right) + C,fraction start 1 end start a end F a x plus b plus C
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1556-71.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1556-71.mp3,\sin 9,sin 9
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_21_sub_15.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_21_sub_15.mp3,\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right),x to the power of start 3 end minus x to the power of start 2 end minus x 2 x minus 7
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_21_sub_95.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_21_sub_95.mp3,\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}},square root of start 1 plus square root of start 2 plus square root of start 3 plus square root of 4 end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire025-equation003.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire025-equation003.mp3,$\sum_{i=1}^{6}{i^2} = 1^2 + 2^2 + 3^2 + 4^2 + 5^2 + 6^2$,$ sum from sub start i equals 1 end to the power of start 6 end start i to the power of 2 end equals 1 to the power of 2 plus 2 to the power of 2 plus 3 to the power of 2 plus 4 to the power of 2 plus 5 to the power of 2 plus 6 to the power of 2$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_11_sub_30.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_11_sub_30.mp3,\sum_{i = 2 n + 3 m}^{1 0} i x,sum from sub start i equals 2 n plus 3 m end to the power of start 1 0 end i x
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200924-1312-137.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200924-1312-137.mp3,{ - \int 2.4 da },start minus integral from 2.4 da end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/509_em_96.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/509_em_96.mp3,"$x,y,z,t$","$x,y,z,t$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1553-285.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1553-285.mp3,5.7,5.7
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB0331.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB0331.mp3,$4 + 4 = 8$,$4 plus 4 equals 8$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire023-equation004.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire023-equation004.mp3,"$x_1,\ldots, x_n$","$x sub 1,ldots, x sub n$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire032-equation028.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire032-equation028.mp3,$y=b+ie$,$y equals b plus ie$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1544.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1544.mp3,$\frac{a_{1} + a_{2} + {a^{3}}}{1 - x}$,$ fraction start a sub start 1 end plus a sub start 2 end plus start a to the power of start 3 end end end start 1 minus x end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_7_sub_26.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_7_sub_26.mp3,x_1 \times x_2 \times x_3 \times x_4 = X,x sub 1 times x sub 2 times x sub 3 times x sub 4 equals X
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1553-27.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1553-27.mp3,{ 9.9 \mbox { E } },start 9.9 mbox start E end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire003-equation017.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire003-equation017.mp3,${f(x) = \sum_{n=0}^\infty {w^n s(2^{n}x)}}$,$ start fx equals sum from sub start n equals 0 end to the power of in fty start w to the power of n s2 to the power of start n end x end end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_25_sub_41.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_25_sub_41.mp3,\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta},fraction start tan alpha minus tan beta end start 1 plus tan alpha tan beta end
